Date,Crop,Market,Min_Price(₹/Quintal),Max_Price(₹/Quintal),Modal_Price(₹/Quintal)
2024-08-10,Mustard,Ranchi Mandi,1509,1985,1747
2024-08-10,Soybean,Ranchi Mandi,1809,1984,1896
2024-08-10,Pulses,Ranchi Mandi,1376,1609,1492
2024-08-10,Potato,Ranchi Mandi,1460,1938,1699
2024-08-10,Wheat,Dhanbad Mandi,1501,1684,1592
2024-08-10,Rice,Dhanbad Mandi,2198,2479,2338
2024-08-10,Maize,Dhanbad Mandi,1075,1331,1203
2024-08-10,Bajra,Dhanbad Mandi,1886,2050,1968
2024-08-10,Sugarcane,Dhanbad Mandi,2173,2327,2250
2024-08-10,Cotton,Dhanbad Mandi,1155,1588,1371
2024-08-10,Barley,Dhanbad Mandi,1318,1733,1525
2024-08-10,Groundnut,Dhanbad Mandi,1065,1477,1271
2024-08-10,Mustard,Dhanbad Mandi,1079,1470,1274
2024-08-10,Soybean,Dhanbad Mandi,1338,1644,1491
2024-08-10,Pulses,Dhanbad Mandi,2007,2459,2233
2024-08-10,Potato,Dhanbad Mandi,2145,2396,2270
2024-08-10,Wheat,Bokaro Mandi,2411,2849,2630
2024-08-10,Rice,Bokaro Mandi,1058,1333,1195
2024-08-10,Maize,Bokaro Mandi,1917,2383,2150
2024-08-10,Bajra,Bokaro Mandi,1060,1424,1242
2024-08-10,Sugarcane,Bokaro Mandi,1527,1754,1640
2024-08-10,Cotton,Bokaro Mandi,1367,1862,1614
2024-08-10,Barley,Bokaro Mandi,1091,1245,1168
2024-08-10,Groundnut,Bokaro Mandi,1052,1309,1180
2024-08-10,Mustard,Bokaro Mandi,1416,1740,1578
2024-08-10,Soybean,Bokaro Mandi,1989,2194,2091
2024-08-10,Pulses,Bokaro Mandi,1436,1900,1668
2024-08-10,Potato,Bokaro Mandi,2425,2849,2637
2024-08-10,Wheat,Hazaribagh Mandi,1986,2263,2124
2024-08-10,Rice,Hazaribagh Mandi,1842,2131,1986
2024-08-10,Maize,Hazaribagh Mandi,2074,2404,2239
2024-08-10,Bajra,Hazaribagh Mandi,1869,2286,2077
2024-08-10,Sugarcane,Hazaribagh Mandi,1613,1765,1689
2024-08-10,Cotton,Hazaribagh Mandi,1171,1650,1410
2024-08-10,Barley,Hazaribagh Mandi,1710,2020,1865
2024-08-10,Groundnut,Hazaribagh Mandi,2066,2304,2185
2024-08-10,Mustard,Hazaribagh Mandi,1158,1360,1259
2024-08-10,Soybean,Hazaribagh Mandi,1365,1655,1510
2024-08-10,Pulses,Hazaribagh Mandi,1596,1816,1706
2024-08-10,Potato,Hazaribagh Mandi,1454,1623,1538
2024-08-10,Wheat,Jamshedpur Mandi,2261,2672,2466
2024-08-10,Rice,Jamshedpur Mandi,2398,2569,2483
2024-08-10,Maize,Jamshedpur Mandi,2004,2319,2161
2024-08-10,Bajra,Jamshedpur Mandi,2269,2725,2497
2024-08-10,Sugarcane,Jamshedpur Mandi,2201,2523,2362
2024-08-10,Cotton,Jamshedpur Mandi,1588,1914,1751
2024-08-10,Barley,Jamshedpur Mandi,1058,1356,1207
2024-08-10,Groundnut,Jamshedpur Mandi,1418,1863,1640
2024-08-10,Mustard,Jamshedpur Mandi,2222,2576,2399
2024-08-10,Soybean,Jamshedpur Mandi,1361,1770,1565
2024-08-10,Pulses,Jamshedpur Mandi,1681,1918,1799
2024-08-10,Potato,Jamshedpur Mandi,1215,1704,1459
2024-08-11,Wheat,Ranchi Mandi,2299,2455,2377
2024-08-11,Rice,Ranchi Mandi,2089,2282,2185
2024-08-11,Maize,Ranchi Mandi,1797,2044,1920
2024-08-11,Bajra,Ranchi Mandi,2057,2528,2292
2024-08-11,Sugarcane,Ranchi Mandi,2259,2606,2432
2024-08-11,Cotton,Ranchi Mandi,2429,2884,2656
2024-08-11,Barley,Ranchi Mandi,2057,2389,2223
2024-08-11,Groundnut,Ranchi Mandi,1169,1613,1391
2024-08-11,Mustard,Ranchi Mandi,1393,1608,1500
2024-08-11,Soybean,Ranchi Mandi,1409,1901,1655
2024-08-11,Pulses,Ranchi Mandi,1662,1999,1830
2024-08-11,Potato,Ranchi Mandi,1167,1560,1363
2024-08-11,Wheat,Dhanbad Mandi,1401,1777,1589
2024-08-11,Rice,Dhanbad Mandi,1800,2045,1922
2024-08-11,Maize,Dhanbad Mandi,1806,1999,1902
2024-08-11,Bajra,Dhanbad Mandi,1142,1406,1274
2024-08-11,Sugarcane,Dhanbad Mandi,2188,2616,2402
2024-08-11,Cotton,Dhanbad Mandi,1256,1642,1449
2024-08-11,Barley,Dhanbad Mandi,2033,2278,2155
2024-08-11,Groundnut,Dhanbad Mandi,1137,1454,1295
2024-08-11,Mustard,Dhanbad Mandi,2332,2532,2432
2024-08-11,Soybean,Dhanbad Mandi,1506,1828,1667
2024-08-11,Pulses,Dhanbad Mandi,1278,1469,1373
2024-08-11,Potato,Dhanbad Mandi,1338,1542,1440
2024-08-11,Wheat,Bokaro Mandi,1528,1869,1698
2024-08-11,Rice,Bokaro Mandi,1483,1827,1655
2024-08-11,Maize,Bokaro Mandi,1003,1162,1082
2024-08-11,Bajra,Bokaro Mandi,1569,1857,1713
2024-08-11,Sugarcane,Bokaro Mandi,2315,2521,2418
2024-08-11,Cotton,Bokaro Mandi,1894,2305,2099
2024-08-11,Barley,Bokaro Mandi,1092,1261,1176
2024-08-11,Groundnut,Bokaro Mandi,2194,2415,2304
2024-08-11,Mustard,Bokaro Mandi,1330,1640,1485
2024-08-11,Soybean,Bokaro Mandi,1380,1726,1553
2024-08-11,Pulses,Bokaro Mandi,1385,1576,1480
2024-08-11,Potato,Bokaro Mandi,1224,1501,1362
2024-08-11,Wheat,Hazaribagh Mandi,1682,1875,1778
2024-08-11,Rice,Hazaribagh Mandi,1986,2316,2151
2024-08-11,Maize,Hazaribagh Mandi,2485,2912,2698
2024-08-11,Bajra,Hazaribagh Mandi,1747,2142,1944
2024-08-11,Sugarcane,Hazaribagh Mandi,1940,2360,2150
2024-08-11,Cotton,Hazaribagh Mandi,1528,1836,1682
2024-08-11,Barley,Hazaribagh Mandi,2174,2513,2343
2024-08-11,Groundnut,Hazaribagh Mandi,1369,1867,1618
2024-08-11,Mustard,Hazaribagh Mandi,1059,1249,1154
2024-08-11,Soybean,Hazaribagh Mandi,1703,2063,1883
2024-08-11,Pulses,Hazaribagh Mandi,2400,2883,2641
2024-08-11,Potato,Hazaribagh Mandi,2248,2481,2364
2024-08-11,Wheat,Jamshedpur Mandi,2392,2889,2640
2024-08-11,Rice,Jamshedpur Mandi,1488,1681,1584
2024-08-11,Maize,Jamshedpur Mandi,1193,1616,1404
2024-08-11,Bajra,Jamshedpur Mandi,2008,2340,2174
2024-08-11,Sugarcane,Jamshedpur Mandi,1450,1778,1614
2024-08-11,Cotton,Jamshedpur Mandi,1232,1383,1307
2024-08-11,Barley,Jamshedpur Mandi,2317,2562,2439
2024-08-11,Groundnut,Jamshedpur Mandi,2285,2573,2429
2024-08-11,Mustard,Jamshedpur Mandi,1202,1531,1366
2024-08-11,Soybean,Jamshedpur Mandi,2323,2672,2497
2024-08-11,Pulses,Jamshedpur Mandi,1807,2098,1952
2024-08-11,Potato,Jamshedpur Mandi,1380,1556,1468
2024-08-12,Wheat,Ranchi Mandi,1340,1733,1536
2024-08-12,Rice,Ranchi Mandi,1751,2033,1892
2024-08-12,Maize,Ranchi Mandi,2345,2604,2474
2024-08-12,Bajra,Ranchi Mandi,1545,1947,1746
2024-08-12,Sugarcane,Ranchi Mandi,1122,1316,1219
2024-08-12,Cotton,Ranchi Mandi,2027,2254,2140
2024-08-12,Barley,Ranchi Mandi,2382,2700,2541
2024-08-12,Groundnut,Ranchi Mandi,1207,1605,1406
2024-08-12,Mustard,Ranchi Mandi,1192,1409,1300
2024-08-12,Soybean,Ranchi Mandi,1934,2301,2117
2024-08-12,Pulses,Ranchi Mandi,1975,2385,2180
2024-08-12,Potato,Ranchi Mandi,1700,1864,1782
2024-08-12,Wheat,Dhanbad Mandi,1014,1355,1184
2024-08-12,Rice,Dhanbad Mandi,2307,2462,2384
2024-08-12,Maize,Dhanbad Mandi,1539,2018,1778
2024-08-12,Bajra,Dhanbad Mandi,1256,1646,1451
2024-08-12,Sugarcane,Dhanbad Mandi,1661,2127,1894
2024-08-12,Cotton,Dhanbad Mandi,1552,1953,1752
2024-08-12,Barley,Dhanbad Mandi,2087,2456,2271
2024-08-12,Groundnut,Dhanbad Mandi,2082,2480,2281
2024-08-12,Mustard,Dhanbad Mandi,1704,2199,1951
2024-08-12,Soybean,Dhanbad Mandi,1397,1759,1578
2024-08-12,Pulses,Dhanbad Mandi,1899,2331,2115
2024-08-12,Potato,Dhanbad Mandi,1024,1346,1185
2024-08-12,Wheat,Bokaro Mandi,1469,1804,1636
2024-08-12,Rice,Bokaro Mandi,1768,2245,2006
2024-08-12,Maize,Bokaro Mandi,1266,1511,1388
2024-08-12,Bajra,Bokaro Mandi,1820,1977,1898
2024-08-12,Sugarcane,Bokaro Mandi,2227,2632,2429
2024-08-12,Cotton,Bokaro Mandi,1723,1877,1800
2024-08-12,Barley,Bokaro Mandi,2190,2524,2357
2024-08-12,Groundnut,Bokaro Mandi,1309,1678,1493
2024-08-12,Mustard,Bokaro Mandi,1374,1613,1493
2024-08-12,Soybean,Bokaro Mandi,1172,1518,1345
2024-08-12,Pulses,Bokaro Mandi,1846,2151,1998
2024-08-12,Potato,Bokaro Mandi,1354,1728,1541
2024-08-12,Wheat,Hazaribagh Mandi,1720,1947,1833
2024-08-12,Rice,Hazaribagh Mandi,2245,2672,2458
2024-08-12,Maize,Hazaribagh Mandi,1231,1476,1353
2024-08-12,Bajra,Hazaribagh Mandi,1690,1933,1811
2024-08-12,Sugarcane,Hazaribagh Mandi,1335,1585,1460
2024-08-12,Cotton,Hazaribagh Mandi,1168,1529,1348
2024-08-12,Barley,Hazaribagh Mandi,1309,1541,1425
2024-08-12,Groundnut,Hazaribagh Mandi,1453,1695,1574
2024-08-12,Mustard,Hazaribagh Mandi,1076,1343,1209
2024-08-12,Soybean,Hazaribagh Mandi,1870,2255,2062
2024-08-12,Pulses,Hazaribagh Mandi,1620,2015,1817
2024-08-12,Potato,Hazaribagh Mandi,1643,2073,1858
2024-08-12,Wheat,Jamshedpur Mandi,1631,2040,1835
2024-08-12,Rice,Jamshedpur Mandi,1718,2087,1902
2024-08-12,Maize,Jamshedpur Mandi,1670,1857,1763
2024-08-12,Bajra,Jamshedpur Mandi,1996,2305,2150
2024-08-12,Sugarcane,Jamshedpur Mandi,2195,2510,2352
2024-08-12,Cotton,Jamshedpur Mandi,2192,2506,2349
2024-08-12,Barley,Jamshedpur Mandi,2009,2490,2249
2024-08-12,Groundnut,Jamshedpur Mandi,2166,2414,2290
2024-08-12,Mustard,Jamshedpur Mandi,2284,2659,2471
2024-08-12,Soybean,Jamshedpur Mandi,2085,2384,2234
2024-08-12,Pulses,Jamshedpur Mandi,1962,2280,2121
2024-08-12,Potato,Jamshedpur Mandi,2033,2304,2168
2024-08-13,Wheat,Ranchi Mandi,1084,1457,1270
2024-08-13,Rice,Ranchi Mandi,2255,2713,2484
2024-08-13,Maize,Ranchi Mandi,1539,2037,1788
2024-08-13,Bajra,Ranchi Mandi,1730,2222,1976
2024-08-13,Sugarcane,Ranchi Mandi,1641,2090,1865
2024-08-13,Cotton,Ranchi Mandi,1472,1734,1603
2024-08-13,Barley,Ranchi Mandi,2355,2781,2568
2024-08-13,Groundnut,Ranchi Mandi,2120,2476,2298
2024-08-13,Mustard,Ranchi Mandi,1208,1408,1308
2024-08-13,Soybean,Ranchi Mandi,1404,1808,1606
2024-08-13,Pulses,Ranchi Mandi,1173,1416,1294
2024-08-13,Potato,Ranchi Mandi,2482,2717,2599
2024-08-13,Wheat,Dhanbad Mandi,1552,1759,1655
2024-08-13,Rice,Dhanbad Mandi,1083,1339,1211
2024-08-13,Maize,Dhanbad Mandi,1582,1813,1697
2024-08-13,Bajra,Dhanbad Mandi,1257,1696,1476
2024-08-13,Sugarcane,Dhanbad Mandi,1057,1429,1243
2024-08-13,Cotton,Dhanbad Mandi,2212,2365,2288
2024-08-13,Barley,Dhanbad Mandi,1772,1984,1878
2024-08-13,Groundnut,Dhanbad Mandi,1055,1395,1225
2024-08-13,Mustard,Dhanbad Mandi,2337,2734,2535
2024-08-13,Soybean,Dhanbad Mandi,2421,2768,2594
2024-08-13,Pulses,Dhanbad Mandi,1673,2145,1909
2024-08-13,Potato,Dhanbad Mandi,1346,1693,1519
2024-08-13,Wheat,Bokaro Mandi,1282,1782,1532
2024-08-13,Rice,Bokaro Mandi,1216,1598,1407
2024-08-13,Maize,Bokaro Mandi,2430,2859,2644
2024-08-13,Bajra,Bokaro Mandi,1123,1344,1233
2024-08-13,Sugarcane,Bokaro Mandi,2291,2495,2393
2024-08-13,Cotton,Bokaro Mandi,2202,2695,2448
2024-08-13,Barley,Bokaro Mandi,1789,2139,1964
2024-08-13,Groundnut,Bokaro Mandi,1951,2341,2146
2024-08-13,Mustard,Bokaro Mandi,1843,2096,1969
2024-08-13,Soybean,Bokaro Mandi,2279,2575,2427
2024-08-13,Pulses,Bokaro Mandi,2084,2549,2316
2024-08-13,Potato,Bokaro Mandi,1238,1458,1348
2024-08-13,Wheat,Hazaribagh Mandi,1593,1779,1686
2024-08-13,Rice,Hazaribagh Mandi,1435,1929,1682
2024-08-13,Maize,Hazaribagh Mandi,1997,2207,2102
2024-08-13,Bajra,Hazaribagh Mandi,2357,2811,2584
2024-08-13,Sugarcane,Hazaribagh Mandi,1835,1988,1911
2024-08-13,Cotton,Hazaribagh Mandi,2197,2577,2387
2024-08-13,Barley,Hazaribagh Mandi,1078,1358,1218
2024-08-13,Groundnut,Hazaribagh Mandi,1882,2054,1968
2024-08-13,Mustard,Hazaribagh Mandi,2238,2503,2370
2024-08-13,Soybean,Hazaribagh Mandi,2446,2840,2643
2024-08-13,Pulses,Hazaribagh Mandi,1120,1392,1256
2024-08-13,Potato,Hazaribagh Mandi,1856,2060,1958
2024-08-13,Wheat,Jamshedpur Mandi,1354,1646,1500
2024-08-13,Rice,Jamshedpur Mandi,1349,1773,1561
2024-08-13,Maize,Jamshedpur Mandi,1803,2110,1956
2024-08-13,Bajra,Jamshedpur Mandi,1660,2033,1846
2024-08-13,Sugarcane,Jamshedpur Mandi,1631,2116,1873
2024-08-13,Cotton,Jamshedpur Mandi,1445,1652,1548
2024-08-13,Barley,Jamshedpur Mandi,2386,2684,2535
2024-08-13,Groundnut,Jamshedpur Mandi,1906,2056,1981
2024-08-13,Mustard,Jamshedpur Mandi,1524,1799,1661
2024-08-13,Soybean,Jamshedpur Mandi,1556,1968,1762
2024-08-13,Pulses,Jamshedpur Mandi,1382,1727,1554
2024-08-13,Potato,Jamshedpur Mandi,1549,1785,1667
2024-08-14,Wheat,Ranchi Mandi,1697,2056,1876
2024-08-14,Rice,Ranchi Mandi,1955,2135,2045
2024-08-14,Maize,Ranchi Mandi,1284,1749,1516
2024-08-14,Bajra,Ranchi Mandi,1987,2454,2220
2024-08-14,Sugarcane,Ranchi Mandi,1146,1466,1306
2024-08-14,Cotton,Ranchi Mandi,1147,1561,1354
2024-08-14,Barley,Ranchi Mandi,1630,2020,1825
2024-08-14,Groundnut,Ranchi Mandi,2326,2539,2432
2024-08-14,Mustard,Ranchi Mandi,1271,1575,1423
2024-08-14,Soybean,Ranchi Mandi,2443,2934,2688
2024-08-14,Pulses,Ranchi Mandi,2002,2397,2199
2024-08-14,Potato,Ranchi Mandi,1596,2068,1832
2024-08-14,Wheat,Dhanbad Mandi,2319,2715,2517
2024-08-14,Rice,Dhanbad Mandi,1055,1293,1174
2024-08-14,Maize,Dhanbad Mandi,1835,2103,1969
2024-08-14,Bajra,Dhanbad Mandi,1084,1573,1328
2024-08-14,Sugarcane,Dhanbad Mandi,2472,2792,2632
2024-08-14,Cotton,Dhanbad Mandi,1055,1335,1195
2024-08-14,Barley,Dhanbad Mandi,2196,2531,2363
2024-08-14,Groundnut,Dhanbad Mandi,1186,1475,1330
2024-08-14,Mustard,Dhanbad Mandi,1746,2218,1982
2024-08-14,Soybean,Dhanbad Mandi,1359,1725,1542
2024-08-14,Pulses,Dhanbad Mandi,2126,2388,2257
2024-08-14,Potato,Dhanbad Mandi,1308,1670,1489
2024-08-14,Wheat,Bokaro Mandi,1285,1617,1451
2024-08-14,Rice,Bokaro Mandi,2482,2942,2712
2024-08-14,Maize,Bokaro Mandi,1918,2088,2003
2024-08-14,Bajra,Bokaro Mandi,2374,2806,2590
2024-08-14,Sugarcane,Bokaro Mandi,1387,1779,1583
2024-08-14,Cotton,Bokaro Mandi,1478,1734,1606
2024-08-14,Barley,Bokaro Mandi,1413,1759,1586
2024-08-14,Groundnut,Bokaro Mandi,2432,2754,2593
2024-08-14,Mustard,Bokaro Mandi,1390,1639,1514
2024-08-14,Soybean,Bokaro Mandi,1641,1916,1778
2024-08-14,Pulses,Bokaro Mandi,1207,1556,1381
2024-08-14,Potato,Bokaro Mandi,2177,2329,2253
2024-08-14,Wheat,Hazaribagh Mandi,2474,2682,2578
2024-08-14,Rice,Hazaribagh Mandi,1595,1945,1770
2024-08-14,Maize,Hazaribagh Mandi,2086,2468,2277
2024-08-14,Bajra,Hazaribagh Mandi,1567,1899,1733
2024-08-14,Sugarcane,Hazaribagh Mandi,1011,1244,1127
2024-08-14,Cotton,Hazaribagh Mandi,1646,2022,1834
2024-08-14,Barley,Hazaribagh Mandi,1180,1621,1400
2024-08-14,Groundnut,Hazaribagh Mandi,1243,1460,1351
2024-08-14,Mustard,Hazaribagh Mandi,2245,2445,2345
2024-08-14,Soybean,Hazaribagh Mandi,2195,2614,2404
2024-08-14,Pulses,Hazaribagh Mandi,1456,1925,1690
2024-08-14,Potato,Hazaribagh Mandi,2476,2843,2659
2024-08-14,Wheat,Jamshedpur Mandi,1275,1702,1488
2024-08-14,Rice,Jamshedpur Mandi,2365,2665,2515
2024-08-14,Maize,Jamshedpur Mandi,1424,1768,1596
2024-08-14,Bajra,Jamshedpur Mandi,2034,2311,2172
2024-08-14,Sugarcane,Jamshedpur Mandi,1446,1754,1600
2024-08-14,Cotton,Jamshedpur Mandi,1850,2062,1956
2024-08-14,Barley,Jamshedpur Mandi,1029,1253,1141
2024-08-14,Groundnut,Jamshedpur Mandi,1737,1985,1861
2024-08-14,Mustard,Jamshedpur Mandi,1030,1199,1114
2024-08-14,Soybean,Jamshedpur Mandi,2354,2721,2537
2024-08-14,Pulses,Jamshedpur Mandi,1934,2102,2018
2024-08-14,Potato,Jamshedpur Mandi,1148,1349,1248
2024-08-15,Wheat,Ranchi Mandi,1733,1896,1814
2024-08-15,Rice,Ranchi Mandi,2343,2833,2588
2024-08-15,Maize,Ranchi Mandi,1486,1773,1629
2024-08-15,Bajra,Ranchi Mandi,1598,1841,1719
2024-08-15,Sugarcane,Ranchi Mandi,1909,2391,2150
2024-08-15,Cotton,Ranchi Mandi,1324,1616,1470
2024-08-15,Barley,Ranchi Mandi,1469,1673,1571
2024-08-15,Groundnut,Ranchi Mandi,1366,1642,1504
2024-08-15,Mustard,Ranchi Mandi,2279,2654,2466
2024-08-15,Soybean,Ranchi Mandi,1827,2162,1994
2024-08-15,Pulses,Ranchi Mandi,1261,1716,1488
2024-08-15,Potato,Ranchi Mandi,1363,1812,1587
2024-08-15,Wheat,Dhanbad Mandi,1029,1436,1232
2024-08-15,Rice,Dhanbad Mandi,1600,2054,1827
2024-08-15,Maize,Dhanbad Mandi,1381,1877,1629
2024-08-15,Bajra,Dhanbad Mandi,1704,2150,1927
2024-08-15,Sugarcane,Dhanbad Mandi,2293,2732,2512
2024-08-15,Cotton,Dhanbad Mandi,2323,2661,2492
2024-08-15,Barley,Dhanbad Mandi,2152,2567,2359
2024-08-15,Groundnut,Dhanbad Mandi,1758,2245,2001
2024-08-15,Mustard,Dhanbad Mandi,1676,1889,1782
2024-08-15,Soybean,Dhanbad Mandi,1069,1278,1173
2024-08-15,Pulses,Dhanbad Mandi,2028,2314,2171
2024-08-15,Potato,Dhanbad Mandi,1737,2177,1957
2024-08-15,Wheat,Bokaro Mandi,1175,1505,1340
2024-08-15,Rice,Bokaro Mandi,2219,2700,2459
2024-08-15,Maize,Bokaro Mandi,2372,2559,2465
2024-08-15,Bajra,Bokaro Mandi,2154,2434,2294
2024-08-15,Sugarcane,Bokaro Mandi,1237,1646,1441
2024-08-15,Cotton,Bokaro Mandi,1000,1161,1080
2024-08-15,Barley,Bokaro Mandi,1242,1579,1410
2024-08-15,Groundnut,Bokaro Mandi,1454,1870,1662
2024-08-15,Mustard,Bokaro Mandi,1555,1937,1746
2024-08-15,Soybean,Bokaro Mandi,1168,1520,1344
2024-08-15,Pulses,Bokaro Mandi,1882,2379,2130
2024-08-15,Potato,Bokaro Mandi,2251,2480,2365
2024-08-15,Wheat,Hazaribagh Mandi,1139,1625,1382
2024-08-15,Rice,Hazaribagh Mandi,1308,1570,1439
2024-08-15,Maize,Hazaribagh Mandi,2493,2783,2638
2024-08-15,Bajra,Hazaribagh Mandi,1054,1229,1141
2024-08-15,Sugarcane,Hazaribagh Mandi,2477,2744,2610
2024-08-15,Cotton,Hazaribagh Mandi,2084,2418,2251
2024-08-15,Barley,Hazaribagh Mandi,1033,1355,1194
2024-08-15,Groundnut,Hazaribagh Mandi,2032,2193,2112
2024-08-15,Mustard,Hazaribagh Mandi,1098,1283,1190
2024-08-15,Soybean,Hazaribagh Mandi,1643,1805,1724
2024-08-15,Pulses,Hazaribagh Mandi,1931,2266,2098
2024-08-15,Potato,Hazaribagh Mandi,1816,2127,1971
2024-08-15,Wheat,Jamshedpur Mandi,1650,1889,1769
2024-08-15,Rice,Jamshedpur Mandi,1828,2098,1963
2024-08-15,Maize,Jamshedpur Mandi,2433,2777,2605
2024-08-15,Bajra,Jamshedpur Mandi,1814,2311,2062
2024-08-15,Sugarcane,Jamshedpur Mandi,1445,1640,1542
2024-08-15,Cotton,Jamshedpur Mandi,2053,2268,2160
2024-08-15,Barley,Jamshedpur Mandi,2116,2337,2226
2024-08-15,Groundnut,Jamshedpur Mandi,2086,2317,2201
2024-08-15,Mustard,Jamshedpur Mandi,2115,2609,2362
2024-08-15,Soybean,Jamshedpur Mandi,1279,1519,1399
2024-08-15,Pulses,Jamshedpur Mandi,2233,2494,2363
2024-08-15,Potato,Jamshedpur Mandi,1953,2207,2080
2024-08-16,Wheat,Ranchi Mandi,2272,2591,2431
2024-08-16,Rice,Ranchi Mandi,1280,1616,1448
2024-08-16,Maize,Ranchi Mandi,1746,2154,1950
2024-08-16,Bajra,Ranchi Mandi,1924,2222,2073
2024-08-16,Sugarcane,Ranchi Mandi,1562,1916,1739
2024-08-16,Cotton,Ranchi Mandi,1559,2029,1794
2024-08-16,Barley,Ranchi Mandi,2077,2399,2238
2024-08-16,Groundnut,Ranchi Mandi,1905,2291,2098
2024-08-16,Mustard,Ranchi Mandi,2074,2392,2233
2024-08-16,Soybean,Ranchi Mandi,1291,1559,1425
2024-08-16,Pulses,Ranchi Mandi,1603,1767,1685
2024-08-16,Potato,Ranchi Mandi,1337,1689,1513
2024-08-16,Wheat,Dhanbad Mandi,1603,2002,1802
2024-08-16,Rice,Dhanbad Mandi,1745,2198,1971
2024-08-16,Maize,Dhanbad Mandi,2339,2833,2586
2024-08-16,Bajra,Dhanbad Mandi,1357,1694,1525
2024-08-16,Sugarcane,Dhanbad Mandi,2448,2696,2572
2024-08-16,Cotton,Dhanbad Mandi,1309,1540,1424
2024-08-16,Barley,Dhanbad Mandi,2236,2492,2364
2024-08-16,Groundnut,Dhanbad Mandi,1672,2136,1904
2024-08-16,Mustard,Dhanbad Mandi,1670,2119,1894
2024-08-16,Soybean,Dhanbad Mandi,1380,1755,1567
2024-08-16,Pulses,Dhanbad Mandi,2500,2722,2611
2024-08-16,Potato,Dhanbad Mandi,1198,1697,1447
2024-08-16,Wheat,Bokaro Mandi,1067,1302,1184
2024-08-16,Rice,Bokaro Mandi,2397,2821,2609
2024-08-16,Maize,Bokaro Mandi,1857,2231,2044
2024-08-16,Bajra,Bokaro Mandi,1151,1415,1283
2024-08-16,Sugarcane,Bokaro Mandi,1712,1865,1788
2024-08-16,Cotton,Bokaro Mandi,1329,1771,1550
2024-08-16,Barley,Bokaro Mandi,1030,1432,1231
2024-08-16,Groundnut,Bokaro Mandi,1141,1438,1289
2024-08-16,Mustard,Bokaro Mandi,1239,1665,1452
2024-08-16,Soybean,Bokaro Mandi,1384,1681,1532
2024-08-16,Pulses,Bokaro Mandi,1869,2174,2021
2024-08-16,Potato,Bokaro Mandi,1683,2118,1900
2024-08-16,Wheat,Hazaribagh Mandi,2411,2796,2603
2024-08-16,Rice,Hazaribagh Mandi,1911,2242,2076
2024-08-16,Maize,Hazaribagh Mandi,1349,1761,1555
2024-08-16,Bajra,Hazaribagh Mandi,1493,1880,1686
2024-08-16,Sugarcane,Hazaribagh Mandi,2387,2865,2626
2024-08-16,Cotton,Hazaribagh Mandi,1113,1610,1361
2024-08-16,Barley,Hazaribagh Mandi,2016,2241,2128
2024-08-16,Groundnut,Hazaribagh Mandi,2010,2176,2093
2024-08-16,Mustard,Hazaribagh Mandi,1253,1677,1465
2024-08-16,Soybean,Hazaribagh Mandi,1458,1898,1678
2024-08-16,Pulses,Hazaribagh Mandi,1093,1293,1193
2024-08-16,Potato,Hazaribagh Mandi,2398,2785,2591
2024-08-16,Wheat,Jamshedpur Mandi,1696,1853,1774
2024-08-16,Rice,Jamshedpur Mandi,1483,1796,1639
2024-08-16,Maize,Jamshedpur Mandi,1365,1524,1444
2024-08-16,Bajra,Jamshedpur Mandi,1880,2031,1955
2024-08-16,Sugarcane,Jamshedpur Mandi,1400,1898,1649
2024-08-16,Cotton,Jamshedpur Mandi,2320,2586,2453
2024-08-16,Barley,Jamshedpur Mandi,2398,2896,2647
2024-08-16,Groundnut,Jamshedpur Mandi,1611,2032,1821
2024-08-16,Mustard,Jamshedpur Mandi,2455,2761,2608
2024-08-16,Soybean,Jamshedpur Mandi,1827,2072,1949
2024-08-16,Pulses,Jamshedpur Mandi,2126,2408,2267
2024-08-16,Potato,Jamshedpur Mandi,2123,2325,2224
2024-08-17,Wheat,Ranchi Mandi,1729,2087,1908
2024-08-17,Rice,Ranchi Mandi,1562,1776,1669
2024-08-17,Maize,Ranchi Mandi,1513,1820,1666
2024-08-17,Bajra,Ranchi Mandi,1002,1310,1156
2024-08-17,Sugarcane,Ranchi Mandi,1873,2194,2033
2024-08-17,Cotton,Ranchi Mandi,1176,1393,1284
2024-08-17,Barley,Ranchi Mandi,1386,1765,1575
2024-08-17,Groundnut,Ranchi Mandi,1400,1841,1620
2024-08-17,Mustard,Ranchi Mandi,1655,1858,1756
2024-08-17,Soybean,Ranchi Mandi,1667,2102,1884
2024-08-17,Pulses,Ranchi Mandi,1455,1753,1604
2024-08-17,Potato,Ranchi Mandi,2304,2784,2544
2024-08-17,Wheat,Dhanbad Mandi,2439,2898,2668
2024-08-17,Rice,Dhanbad Mandi,1718,2160,1939
2024-08-17,Maize,Dhanbad Mandi,1386,1844,1615
2024-08-17,Bajra,Dhanbad Mandi,2442,2719,2580
2024-08-17,Sugarcane,Dhanbad Mandi,1690,2159,1924
2024-08-17,Cotton,Dhanbad Mandi,1811,2273,2042
2024-08-17,Barley,Dhanbad Mandi,1508,1702,1605
2024-08-17,Groundnut,Dhanbad Mandi,2432,2653,2542
2024-08-17,Mustard,Dhanbad Mandi,1135,1556,1345
2024-08-17,Soybean,Dhanbad Mandi,1996,2266,2131
2024-08-17,Pulses,Dhanbad Mandi,2095,2543,2319
2024-08-17,Potato,Dhanbad Mandi,2025,2331,2178
2024-08-17,Wheat,Bokaro Mandi,2047,2536,2291
